imdb_id,popularity,budget,revenue,original_title,cast,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,release_month,imdb_rating,imdb_votes
tt2389162,0.209046,14625701.09414688,39823319.79339223,American Muscle,"['Nick Principe', 'Todd Farmer', 'Malice McMunn', 'Trent Haaga', 'John Fallon']",,77.0,['Action'],"['Snowfort Pictures', 'Paradise City']",9/30/14,12,2.8,2014,17551039.822886847,51364363.25325093,9,4.1,925
tt2994948,0.171104,14625701.09414688,39823319.79339223,Deep in the Darkness,"['Dean Stockwell', 'Sean Patrick Thomas', 'Dina Cataldi', 'Kristen Bush']",,100.0,"['Horror', 'Thriller']",,4/29/14,10,4.9,2014,17551039.822886847,51364363.25325093,4,4.7,2555
tt2382422,0.208431,14625701.09414688,39823319.79339223,Jacky au royaume des filles,"['Vincent Lacoste', 'Charlotte Gainsbourg', 'Didier Bourdon', 'AnÃ©mone', 'ValÃ©rie Bonneton']",,90.0,['Comedy'],"['Les Films des Tournelles', 'Pathe', 'Studio 27']",1/29/14,31,5.2,2014,17551039.822886847,51364363.25325093,1,6.1,1870
tt2510434,0.492782,14625701.09414688,39823319.79339223,Alien Abduction,"['Katherine Sigimund', 'Corey Eid', 'Riley Polanski', 'Jillian Clare', 'Jeff Bowser']","['north carolina', 'vacation', 'alien', 'trap', 'found footage']",85.0,"['Horror', 'Science Fiction', 'Thriller']","['Next Entertainment', 'Lawrence Bender Productions', 'BIG Pictures', 'Exclusive Media Group', 'Mob Scene Creative Productions']",4/4/14,51,4.6,2014,17551039.822886847,51364363.25325093,4,4.9,7978
tt3419894,0.20534299999999997,14625701.09414688,39823319.79339223,ì‹ ì˜ í•œ ìˆ˜,"['Lee Beom-soo', 'Jung Woo-Sung', 'Lee Si-young', 'Ahn Sung-Ki', 'Kim In-Kwon']","['prison', 'gambling', 'knife', 'revenge', 'murder']",118.0,"['Action', 'Crime', 'Drama']",,7/3/14,20,6.8,2014,17551039.822886847,51364363.25325093,7,6.7,2072
tt2567038,0.203043,14625701.09414688,39823319.79339223,The Frame,"['Christopher Soren Kelly', 'Cal Bartlett', 'Megan Heffernan', 'Marty Lindsey']",,127.0,"['Drama', 'Science Fiction']",['Double Edge Films'],11/21/14,12,6.1,2014,17551039.822886847,51364363.25325093,11,6.6,3289
tt3643208,0.202776,14625701.09414688,39823319.79339223,Batman: Strange Days,"['Kevin Conroy', 'Brian George', 'Tara Strong']","['dc comics', 'superhero', 'based on comic book', 'noir', 'period piece']",3.0,"['Action', 'Animation']",['DC Comics'],4/9/14,20,7.6,2014,17551039.822886847,51364363.25325093,4,7.6,1544
tt1965162,0.202449,14625701.09414688,39823319.79339223,Boys of Abu Ghraib,"['Sara Paxton', 'Sean Astin', 'Michael Welch', 'John Heard', 'Elijah Kelley']",,103.0,"['Drama', 'War', 'Thriller']",['Meteor Film GmbH'],3/15/14,16,5.9,2014,17551039.822886847,51364363.25325093,3,5.4,2087
tt2547210,0.20162,14625701.09414688,39823319.79339223,Born to Race: Fast Track,"['Beau Mirchoff', 'Brett Davern', 'Bill Sage', 'Sharon Lawrence', 'Nicole Badaan']",,94.0,['Action'],"['American Cinema International', 'Soundscape Media', 'ESX Productions']",3/20/14,18,5.3,2014,17551039.822886847,51364363.25325093,3,5.3,1944
tt3294200,0.201445,14625701.09414688,39823319.79339223,The Falling,"['Maisie Williams', 'Maxine Peake', 'Florence Pugh', 'Joe Cole', 'Anna Burnett']","[""girls' boarding school"", 'epidemic', 'schoolgirl', 'mass hysteria', 'sexual awakening']",102.0,"['Drama', 'Thriller']",['Metrodome Distribution'],10/11/14,33,4.8,2014,17551039.822886847,51364363.25325093,10,5.4,6173
tt2548208,0.222714,14625701.09414688,39823319.79339223,Poker Night,"['Beau Mirchoff', 'Ron Perlman', 'Giancarlo Esposito', 'Corey Large', 'Titus Welliver']","['detective', 'poker game']",104.0,"['Thriller', 'Action', 'Crime']",['Wingman Productions'],12/20/14,60,5.5,2014,17551039.822886847,51364363.25325093,12,6.3,7842
tt2526846,0.199012,14625701.09414688,39823319.79339223,I Am Santa Claus,"['Mick Foley', 'Artie Lange', 'Roddy Piper', 'Jerry Lawler', 'Sid Haig']","['santa claus', 'christmas']",89.0,"['Drama', 'Documentary', 'Comedy']",['Double Windsor Films'],11/4/14,11,6.2,2014,17551039.822886847,51364363.25325093,11,6.6,636
tt2062622,0.19853099999999999,14625701.09414688,39823319.79339223,Postman Pat: The Movie,"['David Tennant', 'Rupert Grint', 'Jim Broadbent', 'Stephen Mangan', 'Ronan Keating']",,88.0,"['Adventure', 'Animation', 'Family']",,5/23/14,11,4.9,2014,17551039.822886847,51364363.25325093,5,4.6,1596
tt2428170,0.19733599999999998,14625701.09414688,39823319.79339223,Creep,"['Mark Duplass', 'Patrick Brice']","['mountains', 'bath', 'ax', 'cabin', 'psychopath']",82.0,"['Horror', 'Thriller']",['Blumhouse Productions'],6/23/14,110,5.9,2014,17551039.822886847,51364363.25325093,6,6.3,42686
tt2326574,0.376205,12000000.0,39823319.79339223,The Identical,"['Ashley Judd', 'Ray Liotta', 'Amanda Crew', 'Seth Green', 'Danny Woodburn']","['musician', 'twin brother', 'twins']",107.0,"['Music', 'Drama']","['City of Peace Films', 'Identical Production Company']",9/5/14,10,5.0,2014,11053092.6092575,51364363.25325093,9,5.2,2519
tt3128900,0.56672,2000000.0,39823319.79339223,Miss Meadows,"['Katie Holmes', 'James Badge Dale', 'Callan Mulvey', 'Mary Kay Place', 'Saidah Arrika Ekulona']","['sheriff', 'gun', 'vigilante', 'murder', 'romance']",88.0,['Drama'],"['Myriad Pictures', 'Entertainment One', 'Wiretap Films']",9/12/14,31,4.6,2014,1842182.10154291,51364363.25325093,9,5.7,7682
tt2245151,0.196408,14625701.09414688,39823319.79339223,Supremacy,"['Danny Glover', 'Julie Benz', 'Joe Anderson', 'Dawn Olivieri', 'Derek Luke']","['hostage', 'ex-con', 'family hostage', 'white supremacy']",97.0,"['Crime', 'Drama']",['Media House Capital'],6/12/14,12,5.8,2014,17551039.822886847,51364363.25325093,6,5.7,4452
tt3521134,0.195167,14625701.09414688,153516.0,The Look of Silence,"['Adi Rukun', 'M.Y. Basrun', 'Amir Hasan', 'Inong', 'Kemat']",,103.0,['Documentary'],"['Making Movies Oy', 'Spring Films', 'Final Cut for Real', 'Piraya Film A/S']",8/30/14,46,7.8,2014,17551039.822886847,141402.213750231,8,8.3,11859
tt2198241,0.194413,4000000.0,39823319.79339223,The Outsider,"['Jason Patric', 'Craig Fairbrass', 'James Caan', 'Shannon Elizabeth', 'Melissa Ordway']",,94.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['Hollywood Media Bridge', 'Zero Gravity Management']",2/7/14,30,4.7,2014,3684364.20308583,51364363.25325093,2,4.7,2524
tt4157220,0.19428299999999998,14625701.09414688,39823319.79339223,Iris,"['Iris Apfel', 'Carl Apfel']",,83.0,['Documentary'],,10/9/14,34,7.5,2014,17551039.822886847,51364363.25325093,10,7.2,4188
tt2359307,0.193689,14625701.09414688,39823319.79339223,Squatters,"['Richard Dreyfuss', 'Thomas Dekker', 'Gabriella Wilde', 'Luke Grimes', 'Gia Mantegna']","['homelessness', 'drifter', 'venice beach california', 'squatting', 'pacific palisades']",102.0,['Drama'],['Sony Pictures Home Entertainment'],5/14/14,15,6.7,2014,17551039.822886847,51364363.25325093,5,5.8,1504
tt3242756,0.161001,156660.0,39823319.79339223,The Redwood Massacre,"['Mark Wood', 'Lisa Cameron', 'Lisa Livingstone', 'Rebecca Wilkie', 'Adam Coutts']",,82.0,"['Fantasy', 'Horror']",['Alive Productions'],9/28/14,17,3.8,2014,144298.124013856,51364363.25325093,9,3.2,1642
tt2368635,0.370212,14625701.09414688,39823319.79339223,Bird People,"['Josh Charles', 'Radha Mitchell', 'Mathieu Amalric', 'Clark Johnson', 'AnaÃ¯s Demoustier']",['woman director'],128.0,"['Drama', 'Fantasy', 'Romance']","['Angoa-Agicoa', 'Procirep', 'Archipel 35', 'Canal+', 'Cofinova 6']",6/4/14,32,5.0,2014,17551039.822886847,51364363.25325093,6,6.0,2917
tt2066048,0.310285,14625701.09414688,39823319.79339223,Ribbit,"['Johan Raja Lawak', 'Nurul Elfira Loy', 'Awie', 'Aznil Hj Nawawi', 'The Glam Girls']","['adventure', 'animation', 'animal', '3d animation']",88.0,"['Animation', 'Comedy', 'Family', 'Adventure']",['KRU Studios'],6/21/14,10,3.4,2014,17551039.822886847,51364363.25325093,6,4.0,616
tt3098874,0.191091,14625701.09414688,39823319.79339223,How to Build a Better Boy,"['China Anne McClain', 'Kelli Berglund', 'Marshall Williams', 'Noah Centineo', 'Ashley Argota']","['high school', 'robot', 'teen comedy', 'fake boyfriend', 'young teens']",90.0,"['Family', 'Science Fiction']",['Schorr Pictures'],8/17/14,51,5.8,2014,17551039.822886847,51364363.25325093,8,5.4,2715
tt2494384,0.19104000000000002,8000000.0,53086.0,Aloft,"['Jennifer Connelly', 'MÃ©lanie Laurent', 'Cillian Murphy', 'William Shimell', 'Zen McGrath']","['new age', 'woman director', 'healer']",112.0,['Drama'],"['Arcadia Motion Pictures', 'Wanda VisiÃ³n S.A.', 'Buffalo Gal Pictures']",2/12/14,20,5.1,2014,7368728.40617167,48897.039521253704,2,5.3,3356
tt3699508,0.189201,14625701.09414688,39823319.79339223,Jarhead 2: Field of Fire,"['Cole Hauser', 'Josh Kelly', 'Danielle Savre', 'Bokeem Woodbine', 'Ronny Jhutti']","['marine corps', 'taliban', 'marines', 'u.s. marine']",103.0,"['War', 'Action']","['Universal Pictures', 'UFO International Productions', 'Universal 1440 Entertainment']",8/14/14,59,5.4,2014,17551039.822886847,51364363.25325093,8,5.5,5014
tt3297792,0.18826400000000001,14625701.09414688,39823319.79339223,Survivor,"['Danielle Chuchran', 'Kevin Sorbo', 'Rocky Myers', 'Ruby Jones', 'Melanie Stone']",['survivor'],93.0,"['Science Fiction', 'Action', 'Fantasy']",['Arrowstorm Entertainment'],7/22/14,23,4.9,2014,17551039.822886847,51364363.25325093,7,4.0,1917
tt2992552,0.08329500000000001,14625701.09414688,39823319.79339223,Seal Team Eight: Behind Enemy Lines,"['Tom Sizemore', 'Langley Kirkwood', 'Bonnie Lee Bouman', 'Leroy Gopal', 'Lex Shrapnel']",,98.0,"['Action', 'War', 'Drama']","['20th Century Fox Home Entertainment', 'Film Afrika Worldwide']",3/1/14,37,4.7,2014,17551039.822886847,51364363.25325093,3,4.6,2822
tt2505294,0.186933,950000.0,39823319.79339223,Ask Me Anything,"['Britt Robertson', 'Christian Slater', 'Justin Long', 'Martin Sheen', 'Andy Buckley']","['college', 'blog', 'dark secrets']",100.0,"['Drama', 'Mystery', 'Thriller']","['Decipher Entertainment', 'Presque Isle Films', 'LA Publicity', 'Tait Productions']",4/19/14,103,5.4,2014,875036.498232886,51364363.25325093,4,6.0,11656
tt3279176,0.131462,14625701.09414688,39823319.79339223,Suburban Gothic,"['Matthew Gray Gubler', 'Ray Wise', 'Kat Dennings', 'Sally Kirkland', 'Jeffrey Combs']","['supernatural', 'evil spirit', 'spirit', 'paranormal activity']",90.0,"['Horror', 'Comedy']",['New Normal Films'],7/19/14,19,5.1,2014,17551039.822886847,51364363.25325093,7,5.6,3943
tt2758890,0.186159,14625701.09414688,39823319.79339223,Welcome to New York,"['GÃ©rard Depardieu', 'Jacqueline Bisset', 'Drena De Niro', 'Amy Ferguson', 'Paul Calderon']","['prostitute', 'hotel room', 'nudity', 'overweight man', 'hooker']",125.0,['Drama'],['Wild Bunch'],5/17/14,29,5.5,2014,17551039.822886847,51364363.25325093,5,5.5,3527
tt2246565,0.18545,14625701.09414688,39823319.79339223,An Honest Liar,"['James Randi', 'Adam Savage', 'Bill Nye', 'Uri Geller', 'Penn Jillette']","['magic', 'fraud', 'biography', 'paranormal', 'psychic']",90.0,"['History', 'Comedy', 'Documentary']","['Left Turn Films', 'Pure Mutt Productions']",4/18/14,43,7.1,2014,17551039.822886847,51364363.25325093,4,7.5,9444
tt2006753,0.184506,6000000.0,39823319.79339223,Heavenly Sword,"['Anna Torv', 'Alfred Molina', 'Thomas Jane', 'Ashleigh Ball', 'Ashleigh Ball']",['swordplay'],85.0,"['Adventure', 'Action', 'Animation', 'Fantasy']","['Blockade Entertainment', 'Sony Computer Entertainment', 'AZ Works']",6/30/14,11,5.8,2014,5526546.30462875,51364363.25325093,6,5.3,1864
tt3468260,0.184395,14625701.09414688,39823319.79339223,JLA Adventures: Trapped in Time,"['Diedrich Bader', 'Laura Bailey', 'Dante Basco', 'Grey Griffin', 'Kevin Michael Richardson']","['cyborg', 'dc comics', 'time travel', 'superhero', 'super powers']",52.0,"['Family', 'Animation', 'Action', 'Science Fiction']","['DC Comics', 'Warner Bros. Animation', 'Warner Home Video', 'DC Entertainment', 'Warner Bros. Home Entertainment Group']",1/21/14,43,5.8,2014,17551039.822886847,51364363.25325093,1,5.8,3638
tt1762233,0.183417,18.0,39823319.79339223,Enchanted Kingdom,"['Idris Elba', 'Hayley Joanne Bacon', 'India Dale-Hill']",,87.0,['Documentary'],"['BBC Worldwide', 'Reliance BIG Entertainment', 'BBC Earth', 'Evergreen Films', 'Legend3D']",3/25/14,12,5.2,2014,16.5796389138862,51364363.25325093,3,7.6,700
tt2027136,0.182975,6900000.0,39823319.79339223,Kristy,"['Ashley Greene', 'Haley Bennett', 'Lucas Till', 'Chris Coy', 'Mike Seal']","['fight', 'mask', 'college', 'thanksgiving', 'campus']",86.0,"['Thriller', 'Horror']","['Electric City Entertainment', 'David Kirschner Productions', 'La Sienega Productions']",8/7/14,59,6.1,2014,6355528.25032307,51364363.25325093,8,5.9,7505
tt2717318,0.182618,14625701.09414688,39823319.79339223,I Am Soldier,"['Noel Clarke', 'Philip Desmeules', 'Duncan Casey', 'Lee Charles', 'Jordan Long']",['special air service'],84.0,"['Action', 'Thriller', 'War']",['Tea Shop & Film Company'],3/17/14,23,5.2,2014,17551039.822886847,51364363.25325093,3,4.6,1864
tt2403393,0.181227,14625701.09414688,39823319.79339223,Desert Dancer,"['Freida Pinto', 'Reece Ritchie', 'Tom Cullen', 'Nazanin Boniadi', 'Marama Corlett']","['dance', 'ban from profession', 'biography', 'iran', 'oppression']",98.0,['Drama'],"['Head Gear Films', 'Lipsync Productions', 'May 13 Films', 'CrossDay Productions Ltd.', 'Morocco Film Assistance']",7/3/14,13,6.5,2014,17551039.822886847,51364363.25325093,7,6.2,1798
tt3106120,0.18041,14625701.09414688,39823319.79339223,See No Evil 2,"['Katharine Isabelle', 'Danielle Harris', 'Chelan Simmons', 'Glenn Thomas Jacobs', 'Kaj-Erik Eriksen']","['slasher', 'woman director']",90.0,['Horror'],"['LionsGate', 'WWE Studios']",10/20/14,42,4.1,2014,17551039.822886847,51364363.25325093,10,4.7,6196
tt2392810,0.18013900000000002,14625701.09414688,39823319.79339223,Queen and Country,"['Callum Turner', 'Vanessa Kirby', 'Caleb Landry Jones', 'Tamsin Egerton', 'David Thewlis']","['korean war', 'englishman']",114.0,['Drama'],['Merlin Films'],5/20/14,14,6.0,2014,17551039.822886847,51364363.25325093,5,6.2,1557
tt2437548,0.18013099999999999,14625701.09414688,39823319.79339223,Goodbye to All That,"['Paul Schneider', 'Anna Camp', 'Michael Chernus', 'Heather Graham', 'Heather Lawless']",,87.0,['Comedy'],"['Epoch Films', 'RC Pictures']",12/17/14,21,5.2,2014,17551039.822886847,51364363.25325093,12,5.2,2245
tt1837613,0.179072,14625701.09414688,39823319.79339223,Northern Soul,"['Steve Coogan', 'Antonia Thomas', 'Christian McKay', 'Ricky Tomlinson', 'James Lance']",['woman director'],102.0,"['Music', 'Drama']","['Baby Cow Productions', 'Stubborn Heart Films']",10/17/14,16,4.7,2014,17551039.822886847,51364363.25325093,10,6.4,3685
tt4050552,0.178898,14625701.09414688,39823319.79339223,Doctor Who: Last Christmas,"['Peter Capaldi', 'Jenna Coleman', 'Nick Frost', 'Samuel Anderson', 'Dan Starkey']",,57.0,"['Science Fiction', 'Adventure', 'Drama', 'Fantasy']",['BBC Cymru Wales'],12/25/14,50,7.9,2014,17551039.822886847,51364363.25325093,12,8.2,4938
tt2560102,0.177674,14625701.09414688,39823319.79339223,Lilting,"['Ben Whishaw', 'Cheng Pei-Pei', 'Andrew Leung', 'Morven Christie', 'Naomi Christie']","['homosexuality', 'lgbt', 'male male kiss', 'lost love', 'gay couple']",91.0,['Drama'],"['Microwave Film', 'Stink Films', 'Dominic Buchanan Productions', 'SUMS* Film and Media']",8/7/14,32,7.1,2014,17551039.822886847,51364363.25325093,8,7.2,5882
tt2165765,0.177102,1.0,39823319.79339223,Fear Clinic,"['Thomas Dekker', 'Robert Englund', 'Cleopatra Coleman', 'Fiona Dourif', 'Kevin Gage']","['phobia', 'doctor', 'fear']",95.0,['Horror'],"['Dry County Films', 'Anchor Bay Entertainment', 'Movie Machine']",10/31/14,15,4.1,2014,0.921091050771459,51364363.25325093,10,4.9,6296
tt2179936,0.22661399999999998,14625701.09414688,39823319.79339223,School Dance,"['Patrick Warburton', 'Wilmer Valderrama', 'Efren Ramirez', 'Mike Epps', ""Bobb'e J. Thompson""]",,85.0,"['Comedy', 'Music']",,7/2/14,11,6.5,2014,17551039.822886847,51364363.25325093,7,4.5,1443
tt3784160,0.175793,14625701.09414688,39823319.79339223,Valley Uprising,"['Peter Sarsgaard', 'Alex Honnold', 'Royal Robbins', 'Lynn Hill', 'Dean Potter']","['tourist', 'ranger', 'national park', 'climbing', 'yosemite']",99.0,"['Adventure', 'Documentary']",['Sender Films'],9/1/14,12,7.9,2014,17551039.822886847,51364363.25325093,9,8.1,5104
tt4679082,0.17561500000000002,14625701.09414688,39823319.79339223,9 Kisses,"['Reese Witherspoon', 'Benedict Cumberbatch', 'Steve Carell', 'Laura Dern', 'Jenny Slate']","['lesbian kiss', 'kiss']",9.0,['Romance'],,12/11/14,10,6.8,2014,17551039.822886847,51364363.25325093,12,6.4,831
tt3347518,0.281505,14625701.09414688,39823319.79339223,In My Dreams,"['Katharine McPhee', 'Mike Vogel', 'JoBeth Williams', 'Jessalyn Wanlim', 'Antonio Cupo']",,94.0,"['Romance', 'Drama', 'Fantasy']",['Hallmark Hall of Fame Productions'],4/20/14,28,6.3,2014,17551039.822886847,51364363.25325093,4,6.3,3820
tt2582426,0.24077600000000002,14625701.09414688,2710.0,Julia,"['Ashley C. Williams', 'Tahyna Tozzi', 'Jack Noseworthy', 'Joel de la Fuente', 'Cary Woodworth']","['nurse', 'rape', 'plastic surgery', 'castration', 'revenge']",95.0,"['Thriller', 'Horror']","['Zero Gravity Management', 'Farraj Factory', 'Kinetic Arts', 'Tycor International Film Company']",10/14/14,17,4.8,2014,17551039.822886847,2496.15674759065,10,4.5,1630
tt2027231,0.23759,14625701.09414688,39823319.79339223,Perfect Sisters,"['Abigail Breslin', 'Georgie Henley', 'Mira Sorvino', 'Jeffrey Ballard', 'ZoÃ« Belkin']","['toronto', 'based on true story', 'murder', 'teenager', 'rumor']",100.0,"['Thriller', 'Drama', 'Crime']",['Julijette'],4/8/14,67,5.5,2014,17551039.822886847,51364363.25325093,4,5.6,6317
tt2404583,0.169396,14625701.09414688,39823319.79339223,Ironclad 2: Battle for Blood,"['Michelle Fairley', 'Roxanne McKee', 'Rosie Day', 'Danny Webb', 'David Rintoul']","['sword fight', 'medieval']",108.0,"['Action', 'Adventure']","['Mythic International Entertainment', 'Gloucester Place Films', 'International Pictures One']",3/14/14,25,5.3,2014,17551039.822886847,51364363.25325093,3,4.4,2485
tt3766424,0.168968,14625701.09414688,39823319.79339223,Jackass Presents: Bad Grandpa .5,"['Johnny Knoxville', 'Spike Jonze', 'Jackson Nicoll', 'Catherine Keener', 'Gregg Harris']","['mtv', 'jackass']",76.0,['Comedy'],['MTV Films'],6/3/14,68,5.8,2014,17551039.822886847,51364363.25325093,6,6.3,4343
tt2251281,0.167827,14625701.09414688,39823319.79339223,Dark Was the Night,"['Kevin Durand', 'Lukas Haas', 'Nick Damici', 'Sabina Gadecki', 'Steve Agee']","['post traumatic stress  disorder', 'death of a child', 'animal death', 'creature feature', 'marital separation']",97.0,"['Horror', 'Thriller']",['Maiden Woods Films'],10/17/14,43,5.2,2014,17551039.822886847,51364363.25325093,10,5.6,9068
tt3042626,0.16708399999999898,14625701.09414688,39823319.79339223,Asthma,"['Benedict Samuel', 'Krysten Ritter', 'Nick Nolte', 'Rosanna Arquette', 'Goran Visnjic']","['artist', 'musician', 'escape', 'classic', 'car']",90.0,"['Romance', 'Drama']","['Thank You, Brain! Productions', 'Out Of The Woods Productions', 'Sunny Field Entertainment']",7/8/14,10,6.5,2014,17551039.822886847,51364363.25325093,7,5.6,1576
tt2707848,0.288731,14625701.09414688,39823319.79339223,Saint Laurent,"['Gaspard Ulliel', 'JÃ©rÃ©mie Renier', 'LÃ©a Seydoux', 'Louis Garrel', 'Amira Casar']","['biography', 'fashion designer', 'fashion']",150.0,['Drama'],"['EuropaCorp', 'Mandarin Films']",9/23/14,53,5.8,2014,17551039.822886847,51364363.25325093,9,6.2,5333
tt3069212,0.166098,14625701.09414688,39823319.79339223,Street Fighter: Assassin's Fist,"['Christian Howard', 'Mike Moh', 'Akira Koieyama', 'Togo Igawa', 'Gaku Space']",['martial arts'],152.0,"['Adventure', 'Action']","[""Assassin's Fist Limited""]",5/23/14,27,6.4,2014,17551039.822886847,51364363.25325093,5,7.4,9884
tt2381046,0.165741,14625701.09414688,39823319.79339223,Jamie Marks Is Dead,"['Cameron Monaghan', 'Noah Silver', 'Morgan Saylor', 'Madisen Beaty', 'Judy Greer']",,100.0,"['Drama', 'Thriller']",['Verisimilitude'],8/29/14,14,5.9,2014,17551039.822886847,51364363.25325093,8,5.5,2239
tt3593120,0.16369,14625701.09414688,39823319.79339223,The Device,"['Angela DiMarco', 'David S. Hogan', 'Kate Alden', 'Gabriel Congdon', 'Ben Andrews']","['sister sister relationship', 'lake', 'alien object']",90.0,"['Thriller', 'Horror', 'Science Fiction']","['Ruthless Pictures', 'The October People']",12/16/14,16,3.3,2014,17551039.822886847,51364363.25325093,12,3.1,1089
tt2781516,0.16367400000000001,14625701.09414688,39823319.79339223,WolfCop,"['Leo Fafard', 'Amy Matysio', 'Jonathan Cherry', 'Sarah Lind', 'Aidan Devine']","['exploitation', 'cop', 'werewolf']",79.0,"['Horror', 'Comedy']",['Echolands Creative Group'],6/6/14,30,4.5,2014,17551039.822886847,51364363.25325093,6,5.5,6367
tt2597242,0.163367,14625701.09414688,39823319.79339223,At the Devil's Door,"['Naya Rivera', 'Catalina Sandino Moreno', 'Ashley Rickards', 'Kate Flannery', 'Ava Acres']","['evil', 'real estate agent']",91.0,['Horror'],"['XYZ Films', 'Varient', 'Candlewood Entertainment']",3/9/14,60,4.7,2014,17551039.822886847,51364363.25325093,3,4.8,6828
tt3970482,0.163139,14625701.09414688,39823319.79339223,Roger Waters: The Wall,['Roger Waters'],,133.0,['Music'],"['Dolby', 'Rue 21 Productions', 'Picture House Entertainmet']",9/29/14,25,6.9,2014,17551039.822886847,51364363.25325093,9,8.6,4664
tt3082826,0.161591,14625701.09414688,39823319.79339223,Kelly & Cal,"['Juliette Lewis', 'Cybill Shepherd', 'Alysia Reiner', 'Jonny Weston', 'Josh Hopkins']","['wheelchair', 'friendship', 'single mother', 'punk rocker', 'woman director']",107.0,"['Drama', 'Comedy']","['Mad Dog Pictures', 'Spring Pictures']",3/7/14,14,5.9,2014,17551039.822886847,51364363.25325093,3,6.2,2019
tt3461828,0.23546799999999998,14625701.09414688,39823319.79339223,Cat Run 2,"['Scott Mechlowicz', 'Alphonso McAuley', 'Winter Ave Zoli', 'Kamille Leai', 'Vanessa Branch']",,97.0,['Action'],,8/19/14,13,4.3,2014,17551039.822886847,51364363.25325093,8,4.4,1184
tt2714380,0.16084,14625701.09414688,1169603.0,The Remaining,"['Alexa PenaVega', 'Johnny Pacar', 'Shaun Sipos', 'Bryan Dechart', 'Italia Ricci']","['apocalypse', 'wedding', 'end of times']",88.0,"['Thriller', 'Horror']","['Affirm Films', 'Sunrise Pictures', 'Cinematic', 'Baron Films']",8/25/14,61,4.3,2014,17551039.822886847,1077310.85625545,8,4.3,6673
tt3384904,0.110411,14625701.09414688,39823319.79339223,Apocalypse Pompeii,"['Adrian Paul', 'John Rhys-Davies', 'Georgina Beedle', 'Ralitsa Paskaleva', 'Dan Cade']",,88.0,"['Adventure', 'Action']","['The Asylum', 'Nimar Studios']",2/18/14,24,5.3,2014,17551039.822886847,51364363.25325093,2,2.4,1983
tt3576038,0.15903699999999898,14625701.09414688,39823319.79339223,The Search for General Tso,,['food'],71.0,['Documentary'],,4/20/14,14,6.9,2014,17551039.822886847,51364363.25325093,4,6.9,1679
tt3120054,0.158245,14625701.09414688,39823319.79339223,Take Care,"['Leslie Bibb', 'Thomas Sadoski', 'Betty Gilpin', 'Michael Stahl-David', 'Marin Ireland']","['romance', 'cancer', 'comedy', 'auto accident', 'woman director']",94.0,"['Comedy', 'Drama', 'Romance']",,3/7/14,17,5.6,2014,17551039.822886847,51364363.25325093,3,6.1,2901
tt1864405,0.156677,14625701.09414688,39823319.79339223,Low Down,"['John Hawkes', 'Elle Fanning', 'Glenn Close', 'Peter Dinklage', 'Lena Headey']","['1970s', 'jazz', 'heroin', 'failure', 'biography']",119.0,"['Drama', 'Music']","['Bona Fide Productions', 'Epoch Films', 'Heretic Films']",1/19/14,13,4.8,2014,17551039.822886847,51364363.25325093,1,6.1,1909
tt1640718,0.155114,14625701.09414688,39823319.79339223,The Prophet,"['Liam Neeson', 'Salma Hayek', 'John Krasinski', 'Frank Langella', 'Alfred Molina']",['woman director'],85.0,['Animation'],"['Ventanarosa Productions', 'Participant Media', 'Doha Film Institute', 'Code Red', 'Bardel Entertainment Inc.']",9/6/14,14,7.3,2014,17551039.822886847,51364363.25325093,9,7.1,4326
tt3723996,0.15304700000000002,14625701.09414688,39823319.79339223,JohnnyExpress,,"['futuristic', 'spaceship', 'alien', 'alien planet', 'disaster']",5.0,"['Animation', 'Comedy', 'Science Fiction']",['Alfred Image Works'],5/8/14,14,7.8,2014,17551039.822886847,51364363.25325093,5,7.8,933
tt3743126,0.151929,14625701.09414688,39823319.79339223,Sharktopus vs Pteracuda,"['Robert Carradine', 'Tony Evangelista', 'Rib Hillis', ""Conan O'Brien"", 'Hensy Pichardo']","['monster', 'octopus', 'giant monster', 'decapitation', 'scientist']",88.0,"['TV Movie', 'Science Fiction', 'Action', 'Adventure', 'Horror']",['New Horizons Picture'],8/2/14,10,3.7,2014,17551039.822886847,51364363.25325093,8,3.2,1826
tt3433074,0.151591,5900000.0,23000000.0,Mrs. Brown's Boys D'Movie,"[""Brendan O'Carroll"", 'Jennifer Gibney', ""Eilish O'Carroll"", ""Danny O'Carroll"", ""Fiona O'Carroll""]",['brendan ocarrol'],94.0,['Comedy'],"['BBC Films', ""That's Nice Films"", 'BocFlix']",6/27/14,20,5.2,2014,5434437.19955161,21185094.1677435,6,4.3,5037
tt3093546,0.148877,14625701.09414688,39823319.79339223,Listen Up Philip,"['Jason Schwartzman', 'Elisabeth Moss', 'Jonathan Pryce', 'Krysten Ritter', 'JosÃ©phine de la Baume']","['writer', 'narcissist']",108.0,"['Comedy', 'Drama']","['Sailor Bear', 'Washington Square Films', 'Faliro House Productions']",10/17/14,33,5.9,2014,17551039.822886847,51364363.25325093,10,6.3,6162
tt2088745,0.17366700000000002,14625701.09414688,39823319.79339223,Iverson,"['Allen Iverson', 'Tom Brokaw', 'Dwyane Wade', 'Carmelo Anthony', 'Larry Brown']",['woman director'],97.0,['Documentary'],,4/27/14,14,7.2,2014,17551039.822886847,51364363.25325093,4,7.1,3762
